industry_code,industry_name,industry_level,parent_industry,trade_date,available_date,source,data_status,constituent_count,pe_ttm,pb,dividend_yield,industry_close,return_20d,return_60d,return_120d,return_252d,drawdown_252d,volatility_60d,avg_amount_60d,history_days,history_fetch_status,history_latest_date,history_age_calendar_days,history_fresh
801016,种植业,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,20,26.26,1.95,0.0191,2155.14,-0.10153084196307971,-0.2468916642787753,-0.21106270820368267,-0.1198516709480073,-0.33390820584144654,0.24099038248934598,34.14976070507167,6412,ok,2026-07-15,1,True
801015,渔业,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,6,77.37,1.53,0.61,651.52,-0.018558688840684567,-0.18322113154562658,-0.2745897076179661,-0.13605261762053789,-0.38519608953308426,0.27062938173496287,3.5856580041283337,6411,ok,2026-07-15,1,True
801011,林业Ⅱ,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,4,228.71,2.66,0.44,560.05,-0.23037282359246392,-0.2716123242596471,-0.3956968827217109,,-0.44570908263145914,0.39109556839186227,1.872629916091667,171,ok,2024-06-17,759,False
801014,饲料,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,17,23.14,2.9,0.0217,3541.55,0.0454852736703204,-0.15263990276372108,-0.2039260289922833,-0.2567716454463609,-0.322241976196992,0.25399145306065174,26.68395784848333,6412,ok,2026-07-15,1,True
801012,农产品加工,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,22,33.97,1.64,0.0106,2026.98,-0.049299044599430686,-0.14848873112226668,-0.1729717820247091,-0.025588762672999366,-0.22843439534087018,0.24777229431825357,25.890616066076664,6412,ok,2026-07-15,1,True
801017,养殖业,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,23,26.76,2.44,0.0315,2639.68,0.0749677266970461,-0.1566167284903207,-0.15622582645552718,-0.09985643697719715,-0.277941445988123,0.31363092999762443,65.65503179983833,3570,ok,2026-07-15,1,True
801018,动物保健Ⅱ,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,10,34.46,1.86,0.0154,4339.12,0.03255590377673223,-0.13497694465321286,-0.192588168087367,0.04688284115035701,-0.25287546317340936,0.24093774106458213,10.912682599536671,3570,ok,2026-07-15,1,True
801019,农业综合Ⅱ,second,农林牧渔,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,2,39.21,1.35,0.0334,1017.95,-0.17285565703513506,-0.17445217588762907,-0.2790569204728146,,-0.37089796675112785,0.32511401759855263,0.7911634657233332,171,ok,2024-06-17,759,False
801033,化学原料,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,57,21.13,1.92,0.0231,3169.61,-0.0729993185560407,-0.14339958164649658,-0.03561953095524961,0.15053958597257977,-0.2542339781748366,0.27262447661349254,218.64359415891997,6412,ok,2026-07-15,1,True
801034,化学制品,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,171,24.89,2.27,0.014499999999999999,6510.92,-0.08562328227497362,-0.11241072536197216,-0.07324856630033605,0.157624484832106,-0.17545925875270063,0.2759120096910781,594.3297906531301,6412,ok,2026-07-15,1,True
801032,化学纤维,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,27,34.78,1.89,0.0172,4316.79,-0.15352245519843288,-0.15457349614672788,-0.14891297275876414,0.10044713416064188,-0.21784955237510262,0.2957242925126856,73.71374320512669,6412,ok,2026-07-15,1,True
801036,塑料,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,73,50.13,3.46,0.61,5026.52,-0.1880386199053724,-0.000363936480157534,0.03032017382035823,0.5069809833038026,-0.21368970706479729,0.4039844143626043,337.20298454538,6412,ok,2026-07-15,1,True
801037,橡胶,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,17,39.68,3.09,0.011399999999999999,4849.5,-0.06888646539740562,-0.09262027763069025,-0.05609146540851129,0.03738167816460769,-0.1815894328083153,0.3507811734975954,45.95794491863501,6412,ok,2026-07-15,1,True
801038,农化制品,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,58,15.57,1.87,0.0285,4766.41,-0.09897901894325345,-0.23979368059088757,-0.17472907435976015,0.14740171734362995,-0.32570394640047995,0.3181606689595204,201.78319193093498,1104,ok,2026-07-15,1,True
801039,非金属材料Ⅱ,second,基础化工,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,7,65.8,4.43,0.46,6860.48,-0.23288651540157712,0.083590128331688,0.3728373321593659,0.6891285346727234,-0.31620237797408735,0.5763474168197724,67.030889218295,1104,ok,2026-07-15,1,True
801043,冶钢原料,second,钢铁,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,9,28.35,1.85,0.0204,3132.43,-0.1341831841211314,-0.23305397021269303,-0.17762188926723355,0.3043313512883292,-0.294732836802147,0.30490173975104184,34.75380905885834,1104,ok,2026-07-15,1,True
801044,普钢,second,钢铁,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,23,14.51,0.61,0.0217,2027.55,-0.05804440438747671,-0.21160075124527067,-0.2202450543026797,-0.047472517147420845,-0.31195322415349436,0.22514437992818756,56.41674697893,1104,ok,2026-07-15,1,True
801045,特钢Ⅱ,second,钢铁,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,12,12.96,1.48,0.0391,3695.1,-0.08454647256438974,-0.23190611007869888,-0.26135375499997004,-0.053162403236841405,-0.3446487004176755,0.22707593671802223,23.376006727441666,1104,ok,2026-07-15,1,True
801051,金属新材料,second,有色金属,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,32,62.11,4.72,0.78,9737.71,-0.2001131933503426,-0.004804429763958562,-0.081741405096308,0.3025085204624858,-0.22174091304705745,0.42081101200084853,168.40095876097834,6412,ok,2026-07-15,1,True
801055,工业金属,second,有色金属,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,60,14.65,2.8,0.0191,3066.36,-0.09420518895095509,-0.1844873990702226,-0.20762820264351323,0.4768386071376969,-0.34205483949181525,0.4543603443948211,663.4784129975667,2998,ok,2026-07-15,1,True
801053,贵金属,second,有色金属,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,11,19.41,3.51,0.0126,21175.66,-0.10445134076478102,-0.3025631938744725,-0.21329674673514387,0.1381557023720199,-0.4981732178595,0.5235535556170282,128.02856419568167,2998,ok,2026-07-15,1,True
801054,小金属,second,有色金属,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,26,47.4,5.31,0.63,36205.0,-0.21832325426246457,-0.06932279191337776,0.03997699727718773,0.998628754639822,-0.2870713074409238,0.5427862413057654,596.0673968986185,2998,ok,2026-07-15,1,True
801056,能源金属,second,有色金属,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,13,21.26,2.43,0.95,16733.78,-0.27034548073937903,-0.3271380756233726,-0.28397484337011214,0.4279346046163153,-0.392985983066212,0.46866003566953085,290.7495015384449,1104,ok,2026-07-15,1,True
801081,半导体,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,175,122.86,11.0,0.17,11826.62,0.07758457310717337,0.48838900970561006,0.5670291871379434,1.392856203477209,-0.1748033056375018,0.580482115679989,4380.003303499106,6412,ok,2026-07-15,1,True
801083,元件,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,58,82.57,10.55,0.41,24831.8,-0.11784965595788433,0.47659970220397585,0.8473114007973439,2.022459273396496,-0.18612841195763719,0.6407929771022229,1515.1217331205232,6412,ok,2026-07-15,1,True
801084,光学光电子,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,96,50.1,2.91,0.75,1934.38,-0.10666635878726294,0.08569343885053593,0.09564941574955688,0.3133049541384063,-0.23639780043659675,0.48930552205106675,900.4238180913133,6412,ok,2026-07-15,1,True
801082,其他电子Ⅱ,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,33,55.92,5.91,0.48,18394.94,-0.1175307090240515,0.08318244102245198,0.10097391171112058,0.6321012607014109,-0.22658179150225266,0.5532777567787875,331.40108196586675,6412,ok,2026-07-15,1,True
801085,消费电子,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,90,35.45,5.25,0.85,10641.81,-0.10616365006211281,0.030344487045428137,0.039057625668950324,0.6316213932964645,-0.17827731666693702,0.4763738802831616,1158.742092443468,3570,ok,2026-07-15,1,True
801086,电子化学品Ⅱ,second,电子,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,34,99.93,7.47,0.29,13558.61,-0.035150179042110374,0.42835125451804545,0.575525490455822,1.3547675036558218,-0.24476349093177663,0.6042743465658263,563.2957325959732,1104,ok,2026-07-15,1,True
