etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
588840,SSE,科创50ETF万家,000688,上证科创板50成份指数,0.9159,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588850,SSE,科创机械ETF嘉实,000693,上证科创板工业机械指数,1.7481,801078,0.36505634943650567,1.0,50.0,20260630,自动化设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588860,SSE,科创医药ETF工银,000683,上证科创板生物医药指数,2.6319,801151,0.35695,1.0,50.0,20260630,化学制药,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588870,SSE,科创50ETF汇添富,000688,上证科创板50成份指数,7.1332,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588880,SSE,科创100ETF华泰柏瑞,000698,上证科创板100指数,2.0301,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588890,SSE,科创芯片ETF南方,000685,上证科创板芯片指数,49.0658,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588900,SSE,科创100ETF南方,000698,上证科创板100指数,6.8365,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588910,SSE,科创价值ETF建信,950333,上证智选科创板创新价值指数,1.7374,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588920,SSE,科创芯片ETF鹏华,000685,上证科创板芯片指数,4.442,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588930,SSE,科创人工智能ETF银华,950180,上证科创板人工智能指数,11.0751,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588940,SSE,科创50ETF富国,000688,上证科创板50成份指数,13.1947,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588950,SSE,科创50ETF景顺,000688,上证科创板50成份指数,8.6348,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
588960,SSE,科创新能源ETF富国,000692,上证科创板新能源指数,1.7615,801735,0.41814418144181437,1.0,46.0,20260630,光伏设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588980,SSE,科创100ETF广发,000698,上证科创板100指数,0.2234,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
588990,SSE,科创芯片ETF博时,000685,上证科创板芯片指数,9.5578,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589000,SSE,科创综指ETF华夏,000681,上证科创板综合指数,15.1381,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589010,SSE,科创人工智能ETF华夏,950180,上证科创板人工智能指数,15.3144,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589020,SSE,科创半导体设备ETF鹏华,950125,上证科创板半导体材料设备主题指数,37.918,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589030,SSE,科创芯片设计ETF易方达,950162,上证科创板芯片设计主题指数,4.4851,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589050,SSE,科创综指ETF兴业,000681,上证科创板综合价格指数,0.8501,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589060,SSE,科创综指ETF东财,000681,上证科创板综合价格指数,1.2608,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589070,SSE,科创芯片设计ETF天弘,950162,上证科创板芯片设计主题指数,24.9756,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589080,SSE,科创综指ETF汇添富,000681,上证科创板综合指数,2.7747,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589090,SSE,科创AIETF鹏华,950180,上证科创板人工智能指数,1.9812,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589100,SSE,科创芯片ETF国泰,000685,上证科创板芯片指数,10.6134,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589110,SSE,科创人工智能ETF国泰,950180,上证科创板人工智能指数,5.5257,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589120,SSE,科创创新药ETF汇添富,950161,上证科创板创新药指数,9.9918,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589130,SSE,科创芯片ETF易方达,000685,上证科创板芯片指数,54.2036,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589150,SSE,科创50ETF平安,000688,上证科创板50成份指数,9.6253,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589160,SSE,科创芯片ETF广发,000685,上证科创板芯片指数,4.4418,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589170,SSE,科创芯片设计ETF鹏华,950162,上证科创板芯片设计主题指数,1.7666,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589180,SSE,科创新材料ETF汇添富,000689,上证科创板新材料指数,3.0239,801081,0.2681526815268153,1.0,50.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589190,SSE,科创芯片ETF华宝,000685,上证科创板芯片指数,25.3561,801081,0.9579900000000001,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589200,SSE,科创200ETF工银,000699,上证科创板200指数,0.3164,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589210,SSE,科创芯片设计ETF广发,950162,上证科创板芯片设计主题指数,12.102,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589220,SSE,科创200ETF国泰,000699,上证科创板200指数,3.564,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589230,SSE,科创人工智能ETF南方,950180,上证科创板人工智能指数,2.1883,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589250,SSE,科创芯片设计ETF浦银,950162,上证科创板芯片设计主题指数,1.1469,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589260,SSE,科创芯片设计ETF国泰,950162,上证科创板芯片设计主题指数,0.8381,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589270,SSE,科创100ETF前海开源,000698,上证科创板100指数,0.3605,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589290,SSE,科创芯片设计ETF汇添富,950162,上证科创板芯片设计主题指数,1.232,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589300,SSE,科创综指ETF嘉实,000681,上证科创板综合指数,0.7701,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589310,SSE,科创人工智能ETF鑫元,950180,上证科创板人工智能指数,2.8831,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589320,SSE,科创200ETF嘉实,000699,上证科创板200指数,1.1216,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589330,SSE,科创200ETF东财,000699,上证科创板200指数,0.8796,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589350,SSE,科创芯片设计ETF银华,950162,上证科创板芯片设计主题指数,1.5629,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589360,SSE,科创50ETF国泰,000688,上证科创板50成份指数,3.0648,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589380,SSE,科创人工智能ETF富国,950180,上证科创板人工智能指数,1.5303,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589390,SSE,科创芯片设计ETF招商,950162,上证科创板芯片设计主题指数,11.7474,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589400,SSE,科创芯片设计ETF富国,950162,上证科创板芯片设计主题指数,2.8095,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589420,SSE,科创芯片设计ETF永赢,950162,上证科创板芯片设计主题指数,2.9788,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589500,SSE,科创综指ETF工银,000681,上证科创板综合价格指数,1.6213,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589520,SSE,科创人工智能ETF华宝,950180,上证科创板人工智能指数,4.6786,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589550,SSE,科创价值ETF华夏,950228,上证智选科创板价值50策略指数,0.3655,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589560,SSE,科创人工智能ETF汇添富,950180,上证科创板人工智能指数,2.587,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589580,SSE,科创综指ETF兴银,000681,上证科创板综合价格指数,0.1985,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589600,SSE,科创综指ETF富国,000681,上证科创板综合价格指数,4.1649,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589630,SSE,科创综指ETF国泰,000681,上证科创板综合指数,3.1039,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589660,SSE,科创综指ETF南方,000681,上证科创板综合指数,4.606,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589680,SSE,科创综指ETF鹏华,000681,上证科创板综合指数,18.2572,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589700,SSE,科创成长ETF南方,000690,上证科创板成长指数,0.3749,801081,0.47802912116484664,1.0,50.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589720,SSE,科创创新药ETF国泰,950161,上证科创板创新药指数,35.5087,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589770,SSE,科创综指ETF招商,000681,上证科创板综合指数,2.9209,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589780,SSE,科创200ETF富国,000699,上证科创板200指数,0.7791,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589800,SSE,科创综指ETF易方达,000681,上证科创板综合指数,17.7276,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589820,SSE,科创200ETF建信,000699,上证科创板200指数,1.7842,801081,0.24157,1.0,200.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589850,SSE,科创50ETF东财,000688,上证科创板50成份指数,9.6486,801081,0.8368783687836877,1.0,50.0,20260630,半导体,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
589860,SSE,科创综指ETF天弘,000681,上证科创板综合指数,3.12,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589880,SSE,科创综指ETF建信,000681,上证科创板综合指数,8.7233,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589890,SSE,科创综指ETF景顺,000681,上证科创板综合价格指数,1.495,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589900,SSE,科创综指ETF博时,000681,上证科创板综合指数,3.1241,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589950,SSE,科创100ETF富国,000698,上证科创板 100 指数,4.8771,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589960,SSE,科创新能源ETF易方达,000692,上证科创板新能源指数,1.4445,801735,0.41814418144181437,1.0,46.0,20260630,光伏设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589980,SSE,科创100ETF汇添富,000698,上证科创板100指数,2.6188,801081,0.36961000000000005,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
589990,SSE,科创综指ETF华泰柏瑞,000681,上证科创板综合指数,1.9908,801081,0.37885273116386986,1.0,565.0,20250117,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159007,SZSE,养殖ETF华泰柏瑞,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159008,SZSE,证券ETF景顺,399975,,,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159011,SZSE,养殖ETF华安,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159012,SZSE,科创创业50ETF鹏华,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159013,SZSE,工业互联网ETF大成,931495,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159016,SZSE,证券ETF广发,931412,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159019,SZSE,石油ETF华宝,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159020,SZSE,养殖ETF易方达,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159021,SZSE,大盘价值ETF华夏,399373,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159022,SZSE,科创创业人工智能ETF富国,932456,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159023,SZSE,养殖ETF万家,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159026,SZSE,石油ETF南方,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159027,SZSE,畜牧养殖ETF大成,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159028,SZSE,港股汽车ETF天弘,HSSCAM,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159029,SZSE,有色ETF广发,931892,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159030,SZSE,粮食ETF华夏,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159031,SZSE,粮食ETF博时,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159032,SZSE,工业有色ETF易方达,H11059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159033,SZSE,粮食ETF国泰,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159035,SZSE,软件ETF天弘,930601,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159036,SZSE,软件开发ETF华宝,932094,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159037,SZSE,价值ETF鹏华,980081,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159038,SZSE,粮食ETF易方达,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159039,SZSE,机器人ETF华安,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159040,SZSE,港股通互联网ETF鹏华,931637,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159041,SZSE,农业ETF鹏华,000949,,,801017,0.4054418911621767,1.0,50.0,20260630,养殖业,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159042,SZSE,价值ETF汇添富,980081,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159045,SZSE,稀有金属ETF大成,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159046,SZSE,绿电ETF天弘,399438,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159048,SZSE,机器人ETF大成,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159049,SZSE,有色ETF工银,931892,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159050,SZSE,机器人ETF广发,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159051,SZSE,医疗器械ETF易方达,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159052,SZSE,新能源电池ETF嘉实,980027,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159053,SZSE,稀有金属ETF华夏,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159055,SZSE,稀有金属ETF富国,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159056,SZSE,医疗器械ETF富国,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159057,SZSE,医疗器械ETF鹏华,H30217,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159060,SZSE,粮食ETF浦银,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159061,SZSE,绿色电力ETF南方,399438,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159062,SZSE,稀有金属ETF南方,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159063,SZSE,粮食ETF南方,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159065,SZSE,工程机械ETF景顺,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159066,SZSE,A股ETF建信,930903,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159068,SZSE,软件ETF华夏,H30202,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159070,SZSE,工程机械ETF嘉实,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159071,SZSE,新能源电池ETF华宝,980027,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159076,SZSE,创业板新能源ETF华宝,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159078,SZSE,A股ETF富国,930903,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159101,SZSE,港股通科技ETF华夏,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159102,SZSE,港股通生物科技ETF华安,HSBIO,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159103,SZSE,金融科技ETF汇添富,930986,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159105,SZSE,恒生生物科技ETF易方达,HSBIO,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159106,SZSE,民企300ETF前海开源,931265,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159107,SZSE,创业板软件ETF富国,399264,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159108,SZSE,工业软件ETF博时,980034,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159109,SZSE,恒生50ETF景顺,HSSC50,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159117,SZSE,港股通红利低波ETF鹏华,SPAHLVHP,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159118,SZSE,港股通红利低波ETF华夏,SPAHLVCP,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159119,SZSE,800现金流ETF招商,932368,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159120,SZSE,港股通科技ETF国联安,HSSCITI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159121,SZSE,港股通汽车ETF易方达,HSSCAM,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159122,SZSE,创业板新能源ETF富国,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159123,SZSE,光伏ETF嘉实,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159125,SZSE,港股通科技ETF招商,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159126,SZSE,港股通50ETF南方,930931,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159127,SZSE,港股通红利ETF南方,930914,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159128,SZSE,港股科技ETF天弘,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159129,SZSE,化工ETF嘉实,000813,,,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159130,SZSE,恒生生物科技ETF鹏华,HSBIO,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159131,SZSE,港股通信息技术ETF华宝,930967,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159132,SZSE,恒生生物科技ETF富国,HSBIO,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159133,SZSE,化工ETF天弘,000813,,,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159135,SZSE,港股通科技ETF前海开源,HSSCITI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159136,SZSE,A50ETF广发,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159137,SZSE,港股通医疗ETF华宝,932069,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159138,SZSE,工程机械ETF易方达,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159139,SZSE,科创创业人工智能ETF华泰柏瑞,932456,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159140,SZSE,科创创业人工智能ETF易方达,932456,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159141,SZSE,科创创业人工智能ETF永赢,932456,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159142,SZSE,科创创业人工智能ETF景顺,932456,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159143,SZSE,港股通央企红利ETF平安,HSSCSOY,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159145,SZSE,工业软件ETF广发,980034,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159146,SZSE,电力ETF华宝,H30199,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159147,SZSE,电池ETF南方,931719,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159148,SZSE,石油ETF富国,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159149,SZSE,创业板新能源ETF工银,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159150,SZSE,深证50ETF易方达,399850,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159151,SZSE,食品ETF华夏,H30192,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159152,SZSE,港股通科技ETF平安,HSSCITI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159153,SZSE,消费电子ETF鹏华,980030,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159155,SZSE,电池ETF大成,931719,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159156,SZSE,电池ETF万家,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159157,SZSE,有色金属ETF天弘,H11059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159158,SZSE,电力ETF景顺,H30199,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159159,SZSE,公用事业ETF国投瑞银,000995,,,801161,0.9157391573915739,1.0,50.0,20260630,电力,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159160,SZSE,电池ETF东财,931719,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159161,SZSE,工程机械ETF东财,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159162,SZSE,工业有色ETF鹏华,H11059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159163,SZSE,有色ETF泰康,931892,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159165,SZSE,养殖ETF永赢,931946,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159166,SZSE,现金流ETF长城,980092,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159167,SZSE,港股通医疗ETF工银,932069,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159168,SZSE,有色ETF富国,H11059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159169,SZSE,恒生生物科技ETF广发,HSBIO,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
